user_id,name,email,preferred_domains,experience_level,learning_style,created_at
616,User_616,user616@movielens.edu,Physics,Advanced,Visual,2025-12-16T22:28:47.457440
617,User_617,user617@movielens.edu,Literature,Intermediate,Reading,2025-12-16T22:28:47.457440
618,User_618,user618@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
619,User_619,user619@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
620,User_620,user620@movielens.edu,Literature,Beginner,Reading,2025-12-16T22:28:47.457440
621,User_621,user621@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
622,User_622,user622@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
623,User_623,user623@movielens.edu,Education,Advanced,Reading,2025-12-16T22:28:47.457440
624,User_624,user624@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
625,User_625,user625@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
626,User_626,user626@movielens.edu,Physics,Intermediate,Visual,2025-12-16T22:28:47.457440
627,User_627,user627@movielens.edu,Mathematics,Intermediate,Visual,2025-12-16T22:28:47.457440
628,User_628,user628@movielens.edu,General,Beginner,Visual,2025-12-16T22:28:47.457440
629,User_629,user629@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
630,User_630,user630@movielens.edu,Biology,Intermediate,Reading,2025-12-16T22:28:47.457440
631,User_631,user631@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
632,User_632,user632@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
633,User_633,user633@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
634,User_634,user634@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
635,User_635,user635@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
636,User_636,user636@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
637,User_637,user637@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
638,User_638,user638@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
639,User_639,user639@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
640,User_640,user640@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
641,User_641,user641@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
642,User_642,user642@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
643,User_643,user643@movielens.edu,Physics,Advanced,Visual,2025-12-16T22:28:47.457440
644,User_644,user644@movielens.edu,History,Advanced,Visual,2025-12-16T22:28:47.457440
645,User_645,user645@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
646,User_646,user646@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
647,User_647,user647@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
648,User_648,user648@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
649,User_649,user649@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
650,User_650,user650@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
651,User_651,user651@movielens.edu,History,Advanced,Visual,2025-12-16T22:28:47.457440
652,User_652,user652@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
653,User_653,user653@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
654,User_654,user654@movielens.edu,Computer Science,Intermediate,Reading,2025-12-16T22:28:47.457440
655,User_655,user655@movielens.edu,Biology,Advanced,Reading,2025-12-16T22:28:47.457440
656,User_656,user656@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
657,User_657,user657@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
658,User_658,user658@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
659,User_659,user659@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
660,User_660,user660@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
661,User_661,user661@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
662,User_662,user662@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
663,User_663,user663@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
664,User_664,user664@movielens.edu,Mathematics,Intermediate,Visual,2025-12-16T22:28:47.457440
665,User_665,user665@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
666,User_666,user666@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
667,User_667,user667@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
668,User_668,user668@movielens.edu,Literature,Intermediate,Reading,2025-12-16T22:28:47.457440
669,User_669,user669@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
670,User_670,user670@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
671,User_671,user671@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
672,User_672,user672@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
673,User_673,user673@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
674,User_674,user674@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
675,User_675,user675@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
676,User_676,user676@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
677,User_677,user677@movielens.edu,General,Beginner,Visual,2025-12-16T22:28:47.457440
678,User_678,user678@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
679,User_679,user679@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
680,User_680,user680@movielens.edu,History,Advanced,Visual,2025-12-16T22:28:47.457440
681,User_681,user681@movielens.edu,Business,Advanced,Reading,2025-12-16T22:28:47.457440
682,User_682,user682@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
683,User_683,user683@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
684,User_684,user684@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
685,User_685,user685@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
686,User_686,user686@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
687,User_687,user687@movielens.edu,Biology,Advanced,Reading,2025-12-16T22:28:47.457440
688,User_688,user688@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
689,User_689,user689@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
690,User_690,user690@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
691,User_691,user691@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
692,User_692,user692@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
693,User_693,user693@movielens.edu,Biology,Advanced,Reading,2025-12-16T22:28:47.457440
694,User_694,user694@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
695,User_695,user695@movielens.edu,Literature,Intermediate,Visual,2025-12-16T22:28:47.457440
696,User_696,user696@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
697,User_697,user697@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
698,User_698,user698@movielens.edu,Computer Science,Intermediate,Reading,2025-12-16T22:28:47.457440
699,User_699,user699@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
700,User_700,user700@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
701,User_701,user701@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
702,User_702,user702@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
703,User_703,user703@movielens.edu,Education,Intermediate,Visual,2025-12-16T22:28:47.457440
704,User_704,user704@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
705,User_705,user705@movielens.edu,Computer Science,Intermediate,Reading,2025-12-16T22:28:47.457440
706,User_706,user706@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
707,User_707,user707@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
708,User_708,user708@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
709,User_709,user709@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
710,User_710,user710@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
711,User_711,user711@movielens.edu,Computer Science,Intermediate,Reading,2025-12-16T22:28:47.457440
712,User_712,user712@movielens.edu,Computer Science,Intermediate,Reading,2025-12-16T22:28:47.457440
713,User_713,user713@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
714,User_714,user714@movielens.edu,Mathematics,Intermediate,Visual,2025-12-16T22:28:47.457440
715,User_715,user715@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
716,User_716,user716@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
717,User_717,user717@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
718,User_718,user718@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
719,User_719,user719@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
720,User_720,user720@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
721,User_721,user721@movielens.edu,Art,Intermediate,Reading,2025-12-16T22:28:47.457440
722,User_722,user722@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
723,User_723,user723@movielens.edu,Business,Intermediate,Visual,2025-12-16T22:28:47.457440
724,User_724,user724@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
725,User_725,user725@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
726,User_726,user726@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
727,User_727,user727@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
728,User_728,user728@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
729,User_729,user729@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
730,User_730,user730@movielens.edu,Physics,Advanced,Reading,2025-12-16T22:28:47.457440
731,User_731,user731@movielens.edu,Education,Advanced,Reading,2025-12-16T22:28:47.457440
732,User_732,user732@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
733,User_733,user733@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
734,User_734,user734@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
735,User_735,user735@movielens.edu,Biology,Intermediate,Reading,2025-12-16T22:28:47.457440
736,User_736,user736@movielens.edu,Literature,Advanced,Reading,2025-12-16T22:28:47.457440
737,User_737,user737@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
738,User_738,user738@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
739,User_739,user739@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
740,User_740,user740@movielens.edu,Education,Intermediate,Reading,2025-12-16T22:28:47.457440
741,User_741,user741@movielens.edu,Literature,Intermediate,Visual,2025-12-16T22:28:47.457440
742,User_742,user742@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
743,User_743,user743@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
744,User_744,user744@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
745,User_745,user745@movielens.edu,Literature,Advanced,Visual,2025-12-16T22:28:47.457440
746,User_746,user746@movielens.edu,Mathematics,Intermediate,Visual,2025-12-16T22:28:47.457440
747,User_747,user747@movielens.edu,General,Beginner,Visual,2025-12-16T22:28:47.457440
748,User_748,user748@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
749,User_749,user749@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
750,User_750,user750@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
751,User_751,user751@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
752,User_752,user752@movielens.edu,History,Advanced,Visual,2025-12-16T22:28:47.457440
753,User_753,user753@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
754,User_754,user754@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
755,User_755,user755@movielens.edu,Education,Advanced,Reading,2025-12-16T22:28:47.457440
756,User_756,user756@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
757,User_757,user757@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
758,User_758,user758@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
759,User_759,user759@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
760,User_760,user760@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
761,User_761,user761@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
762,User_762,user762@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
763,User_763,user763@movielens.edu,Physics,Intermediate,Visual,2025-12-16T22:28:47.457440
764,User_764,user764@movielens.edu,Education,Intermediate,Reading,2025-12-16T22:28:47.457440
765,User_765,user765@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
766,User_766,user766@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
767,User_767,user767@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
768,User_768,user768@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
769,User_769,user769@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
770,User_770,user770@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
771,User_771,user771@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
772,User_772,user772@movielens.edu,Literature,Advanced,Visual,2025-12-16T22:28:47.457440
773,User_773,user773@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
774,User_774,user774@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
775,User_775,user775@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
776,User_776,user776@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
777,User_777,user777@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
778,User_778,user778@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
779,User_779,user779@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
780,User_780,user780@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
781,User_781,user781@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
782,User_782,user782@movielens.edu,Art,Intermediate,Reading,2025-12-16T22:28:47.457440
783,User_783,user783@movielens.edu,Business,Intermediate,Visual,2025-12-16T22:28:47.457440
784,User_784,user784@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
785,User_785,user785@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
786,User_786,user786@movielens.edu,Mathematics,Advanced,Reading,2025-12-16T22:28:47.457440
787,User_787,user787@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
788,User_788,user788@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
789,User_789,user789@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
790,User_790,user790@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
791,User_791,user791@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
792,User_792,user792@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
793,User_793,user793@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
794,User_794,user794@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
795,User_795,user795@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
796,User_796,user796@movielens.edu,Literature,Advanced,Reading,2025-12-16T22:28:47.457440
797,User_797,user797@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
798,User_798,user798@movielens.edu,Literature,Advanced,Reading,2025-12-16T22:28:47.457440
799,User_799,user799@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
800,User_800,user800@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
801,User_801,user801@movielens.edu,Literature,Intermediate,Visual,2025-12-16T22:28:47.457440
802,User_802,user802@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
803,User_803,user803@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
804,User_804,user804@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
805,User_805,user805@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
806,User_806,user806@movielens.edu,Business,Intermediate,Visual,2025-12-16T22:28:47.457440
807,User_807,user807@movielens.edu,Biology,Advanced,Reading,2025-12-16T22:28:47.457440
808,User_808,user808@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
809,User_809,user809@movielens.edu,Business,Advanced,Reading,2025-12-16T22:28:47.457440
810,User_810,user810@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
811,User_811,user811@movielens.edu,Education,Advanced,Reading,2025-12-16T22:28:47.457440
812,User_812,user812@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
813,User_813,user813@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
814,User_814,user814@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
815,User_815,user815@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
816,User_816,user816@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
817,User_817,user817@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
818,User_818,user818@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
819,User_819,user819@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
820,User_820,user820@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
821,User_821,user821@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
822,User_822,user822@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
823,User_823,user823@movielens.edu,Art,Intermediate,Visual,2025-12-16T22:28:47.457440
824,User_824,user824@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
825,User_825,user825@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
826,User_826,user826@movielens.edu,Art,Intermediate,Visual,2025-12-16T22:28:47.457440
827,User_827,user827@movielens.edu,Mathematics,Intermediate,Reading,2025-12-16T22:28:47.457440
828,User_828,user828@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
829,User_829,user829@movielens.edu,Literature,Advanced,Visual,2025-12-16T22:28:47.457440
830,User_830,user830@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
831,User_831,user831@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
832,User_832,user832@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
833,User_833,user833@movielens.edu,Literature,Advanced,Visual,2025-12-16T22:28:47.457440
834,User_834,user834@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
835,User_835,user835@movielens.edu,Business,Advanced,Reading,2025-12-16T22:28:47.457440
836,User_836,user836@movielens.edu,Art,Advanced,Visual,2025-12-16T22:28:47.457440
837,User_837,user837@movielens.edu,Art,Advanced,Reading,2025-12-16T22:28:47.457440
838,User_838,user838@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
839,User_839,user839@movielens.edu,Art,Advanced,Reading,2025-12-16T22:28:47.457440
840,User_840,user840@movielens.edu,Art,Advanced,Visual,2025-12-16T22:28:47.457440
841,User_841,user841@movielens.edu,Biology,Advanced,Visual,2025-12-16T22:28:47.457440
842,User_842,user842@movielens.edu,Literature,Advanced,Visual,2025-12-16T22:28:47.457440
843,User_843,user843@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
844,User_844,user844@movielens.edu,Mathematics,Intermediate,Visual,2025-12-16T22:28:47.457440
845,User_845,user845@movielens.edu,Biology,Advanced,Visual,2025-12-16T22:28:47.457440
846,User_846,user846@movielens.edu,History,Intermediate,Visual,2025-12-16T22:28:47.457440
847,User_847,user847@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
848,User_848,user848@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
849,User_849,user849@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
850,User_850,user850@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
851,User_851,user851@movielens.edu,General,Beginner,Visual,2025-12-16T22:28:47.457440
852,User_852,user852@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
853,User_853,user853@movielens.edu,Literature,Advanced,Visual,2025-12-16T22:28:47.457440
854,User_854,user854@movielens.edu,Computer Science,Intermediate,Reading,2025-12-16T22:28:47.457440
855,User_855,user855@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
856,User_856,user856@movielens.edu,Business,Advanced,Reading,2025-12-16T22:28:47.457440
857,User_857,user857@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
858,User_858,user858@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
859,User_859,user859@movielens.edu,General,Beginner,Reading,2025-12-16T22:28:47.457440
860,User_860,user860@movielens.edu,History,Advanced,Reading,2025-12-16T22:28:47.457440
861,User_861,user861@movielens.edu,Computer Science,Advanced,Reading,2025-12-16T22:28:47.457440
862,User_862,user862@movielens.edu,Business,Intermediate,Visual,2025-12-16T22:28:47.457440
863,User_863,user863@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
864,User_864,user864@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
865,User_865,user865@movielens.edu,Art,Intermediate,Visual,2025-12-16T22:28:47.457440
866,User_866,user866@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
867,User_867,user867@movielens.edu,Physics,Intermediate,Visual,2025-12-16T22:28:47.457440
868,User_868,user868@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
869,User_869,user869@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
870,User_870,user870@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
871,User_871,user871@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
872,User_872,user872@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
873,User_873,user873@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
874,User_874,user874@movielens.edu,Physics,Advanced,Visual,2025-12-16T22:28:47.457440
875,User_875,user875@movielens.edu,Computer Science,Intermediate,Reading,2025-12-16T22:28:47.457440
876,User_876,user876@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
877,User_877,user877@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
878,User_878,user878@movielens.edu,Education,Advanced,Reading,2025-12-16T22:28:47.457440
879,User_879,user879@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
880,User_880,user880@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
881,User_881,user881@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
882,User_882,user882@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
883,User_883,user883@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
884,User_884,user884@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
885,User_885,user885@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
886,User_886,user886@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
887,User_887,user887@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
888,User_888,user888@movielens.edu,Physics,Advanced,Visual,2025-12-16T22:28:47.457440
889,User_889,user889@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
890,User_890,user890@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
891,User_891,user891@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
892,User_892,user892@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
893,User_893,user893@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
894,User_894,user894@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
895,User_895,user895@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
896,User_896,user896@movielens.edu,Literature,Intermediate,Visual,2025-12-16T22:28:47.457440
897,User_897,user897@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
898,User_898,user898@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
899,User_899,user899@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
900,User_900,user900@movielens.edu,History,Advanced,Visual,2025-12-16T22:28:47.457440
901,User_901,user901@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
902,User_902,user902@movielens.edu,Art,Advanced,Reading,2025-12-16T22:28:47.457440
903,User_903,user903@movielens.edu,Education,Intermediate,Visual,2025-12-16T22:28:47.457440
904,User_904,user904@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
905,User_905,user905@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
906,User_906,user906@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
907,User_907,user907@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
908,User_908,user908@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
909,User_909,user909@movielens.edu,Education,Advanced,Reading,2025-12-16T22:28:47.457440
910,User_910,user910@movielens.edu,Biology,Intermediate,Visual,2025-12-16T22:28:47.457440
911,User_911,user911@movielens.edu,Literature,Advanced,Reading,2025-12-16T22:28:47.457440
912,User_912,user912@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
913,User_913,user913@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
914,User_914,user914@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
915,User_915,user915@movielens.edu,Art,Advanced,Visual,2025-12-16T22:28:47.457440
916,User_916,user916@movielens.edu,Mathematics,Intermediate,Visual,2025-12-16T22:28:47.457440
917,User_917,user917@movielens.edu,Computer Science,Intermediate,Reading,2025-12-16T22:28:47.457440
918,User_918,user918@movielens.edu,Physics,Advanced,Visual,2025-12-16T22:28:47.457440
919,User_919,user919@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
920,User_920,user920@movielens.edu,Art,Intermediate,Reading,2025-12-16T22:28:47.457440
921,User_921,user921@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
922,User_922,user922@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
923,User_923,user923@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
